team_a,team_b,mean_diff_team_a,count
Cambodia,North Vietnam,-0.3333333333333333,3
Cambodia,Pakistan,0.5,4
Cambodia,Palestine,-4.0,1
Cambodia,Philippines,-0.9090909090909091,11
Cambodia,Saudi Arabia,-5.0,1
Cambodia,Singapore,-1.4,20
Cambodia,South Korea,-2.375,8
Cambodia,Sri Lanka,1.6,5
Cambodia,Syria,-5.333333333333333,3
Cambodia,Taiwan,-0.3333333333333333,3
Cambodia,Tajikistan,-2.0,2
Cambodia,Thailand,-0.8888888888888888,18
Cambodia,Timor-Leste,0.7,10
Cambodia,Turkmenistan,-3.6666666666666665,3
Cambodia,Uzbekistan,-4.5,2
Cambodia,Vietnam,-3.8181818181818183,11
Cambodia,Vietnam Republic,1.0,4
Cambodia,Western Australia,0.0,1
Cambodia,Yemen,0.0,3
Cameroon,Canada,2.0,1
Cameroon,Cape Verde,0.2222222222222222,9
Cameroon,Central African Republic,2.5,6
Cameroon,Chad,1.2222222222222223,9
Cameroon,Chile,-1.0,2
Cameroon,China,2.0,1
Cameroon,Colombia,-1.25,4
Cameroon,Comoros,1.3333333333333333,3
Cameroon,Congo,0.3333333333333333,24
Cameroon,Corsica,1.0,1
Cameroon,Costa Rica,-5.0,1
Cameroon,Croatia,-4.0,1
Cameroon,Cuba,0.0,1
Cameroon,DR Congo,0.5142857142857142,35
Cameroon,Denmark,-0.3333333333333333,3
Cameroon,Djibouti,7.0,1
Cameroon,Egypt,-0.46153846153846156,26
Cameroon,England,-1.25,4
Cameroon,Equatorial Guinea,0.8888888888888888,9
Cameroon,Eritrea,0.5,2
Cameroon,Eswatini,2.0,4
Cameroon,Ethiopia,2.0,2
Cameroon,Finland,1.0,2
Cameroon,France,-0.6666666666666666,3
Cameroon,Gabon,0.5833333333333334,24
Cameroon,Galicia,0.0,1
Cameroon,Gambia,1.5,4
Cameroon,Georgia,0.0,1
Cameroon,Germany,-1.75,4
Cameroon,Ghana,0.125,8
Cameroon,Greece,3.0,1
Cameroon,Guinea,0.0,19
Cameroon,Guinea-Bissau,1.25,4
Cameroon,India,0.25,4
Cameroon,Indonesia,0.5,2
Cameroon,Iran,0.0,2
Cameroon,Italy,-1.0,3
Cameroon,Ivory Coast,0.21739130434782608,23
Cameroon,Jamaica,0.0,1
Cameroon,Japan,-1.0,5
Cameroon,Kenya,1.2222222222222223,9
Cameroon,Kuwait,2.0,1
Cameroon,Liberia,0.5,4
Cameroon,Libya,0.7777777777777778,9
Cameroon,Luxembourg,2.0,1
Cameroon,Madagascar,2.0,4
Cameroon,Malawi,1.1111111111111112,9
Cameroon,Maldives,2.0,1
Cameroon,Mali,0.8,10
Cameroon,Martinique,-1.0,1
Cameroon,Mauritania,1.0,2
Cameroon,Mauritius,3.0,7
Cameroon,Mexico,-0.6666666666666666,3
Cameroon,Moldova,1.0,1
Cameroon,Morocco,0.3076923076923077,13
Cameroon,Mozambique,1.7777777777777777,9
Cameroon,Namibia,0.8,5
Cameroon,Nepal,5.0,1
Cameroon,Netherlands,-0.6666666666666666,3
Cameroon,Niger,1.3333333333333333,6
Cameroon,Nigeria,-0.5769230769230769,26
Cameroon,North Macedonia,1.5,2
Cameroon,Norway,-5.0,1
Cameroon,Panama,0.0,1
Cameroon,Paraguay,-1.0,1
Cameroon,Peru,0.0,1
Cameroon,Poland,1.0,3
Cameroon,Portugal,-3.0,2
Cameroon,Republic of Ireland,0.0,1
Cameroon,Romania,1.0,1
Cameroon,Russia,-2.5,4
Cameroon,Rwanda,1.0,5
Cameroon,Saudi Arabia,0.4,5
Cameroon,Senegal,-0.7647058823529411,17
Cameroon,Serbia,-0.5,2
Cameroon,Sierra Leone,0.75,4
Cameroon,Slovakia,0.0,1
Cameroon,Somalia,3.0,2
Cameroon,South Africa,-0.3,10
Cameroon,South Korea,-1.4,5
Cameroon,South Sudan,0.0,1
Cameroon,Sudan,1.0,9
Cameroon,Sweden,0.0,1
Cameroon,Switzerland,-1.0,1
Cameroon,Syria,0.0,1
Cameroon,Tanzania,0.0,3
Cameroon,Thailand,1.0,1
Cameroon,Togo,1.3478260869565217,23
Cameroon,Tunisia,0.55,20
Cameroon,Turkey,1.0,1
Cameroon,Uganda,1.0,6
Cameroon,Ukraine,0.0,1
Cameroon,United States,0.0,1
Cameroon,Uzbekistan,-2.0,1
Cameroon,Zambia,0.125,16
Cameroon,Zimbabwe,0.4166666666666667,12
Canada,Cayman Islands,11.0,1
Canada,Chile,-0.5,4
Canada,China,1.0,2
Canada,Colombia,-0.3333333333333333,3
Canada,Costa Rica,-0.16666666666666666,24
Canada,Croatia,-3.0,1
Canada,Cuba,1.3333333333333333,15
Canada,Curaçao,1.75,4
Canada,Cyprus,1.0,1
Canada,Czech Republic,-3.0,2
Canada,Czechoslovakia,-1.0,1
Canada,Denmark,-2.0,1
Canada,Dominica,3.6666666666666665,3
Canada,Ecuador,-0.75,4
Canada,Egypt,-2.0,2
Canada,El Salvador,0.5789473684210527,19
Canada,England,-1.0,1
Canada,Estonia,-1.5,2
Canada,Faroe Islands,0.0,2
Canada,Finland,-1.0,1
Canada,France,-0.5,2
Canada,French Guiana,2.5,2
Canada,German DR,-3.6666666666666665,3
Canada,Germany,-2.5,2
Canada,Ghana,1.0,1
Canada,Greece,-1.25,4
Canada,Guadeloupe,0.0,3
Canada,Guatemala,0.75,16
Canada,Haiti,0.9285714285714286,14
Canada,Honduras,-0.06896551724137931,29
Canada,Hong Kong,2.0,1
Canada,Hungary,-1.5,2
Canada,Iceland,-0.4,5
Canada,Iran,-0.3333333333333333,3
Canada,Iraq,-5.0,1
Canada,Italy,-2.0,1
Canada,Ivory Coast,0.0,1
Canada,Jamaica,0.375,24
Canada,Japan,-1.5,4
Canada,Libya,2.0,1
Canada,Luxembourg,1.5,2
Canada,Malta,-1.0,3
Canada,Martinique,1.1666666666666667,6
Canada,Mauritania,1.0,3
Canada,Mexico,-1.542857142857143,35
Canada,Moldova,0.0,1
Canada,Morocco,-1.8,5
Canada,Netherlands,-3.5,2
Canada,New Zealand,1.5714285714285714,7
Canada,North Korea,-1.0,2
Canada,North Macedonia,-1.0,2
Canada,Northern Ireland,1.0,3
Canada,Panama,0.5,14
Canada,Paraguay,0.0,1
Canada,Peru,0.3333333333333333,3
Canada,Poland,-2.6666666666666665,6
Canada,Portugal,-1.5,2
Canada,Puerto Rico,1.5,2
Canada,Qatar,4.0,2
Canada,Republic of Ireland,-1.5,2
Canada,Romania,3.0,1
Canada,Russia,-2.0,1
Canada,Saint Kitts and Nevis,1.6666666666666667,3
Canada,Saint Lucia,5.0,2
Canada,Saint Vincent and the Grenadines,2.3333333333333335,3
Canada,Saudi Arabia,-2.0,1
Canada,Scotland,-2.0,7
Canada,Singapore,1.0,2
Canada,Slovenia,-1.0,1
Canada,South Africa,-0.5,2
Canada,South Korea,-0.2,5
Canada,Spain,-1.5,2
Canada,Suriname,2.25,4
Canada,Switzerland,0.5,2
Canada,Trinidad and Tobago,0.5,12
Canada,Tunisia,-1.0,2
Canada,Turkey,-2.5,2
Canada,Ukraine,1.0,2
Canada,United States,-0.4523809523809524,42
Canada,United States Virgin Islands,8.0,1
Canada,Uruguay,-1.3333333333333333,3
Canada,Uzbekistan,1.5,2
Canada,Venezuela,0.5,4
Canada,Wales,-0.25,4
Canary Islands,Latvia,4.0,1
Canary Islands,Venezuela,1.0,2
Cape Verde,Catalonia,-3.0,1
Cape Verde,Central African Republic,0.5,2
Cape Verde,Chile,-2.0,1
Cape Verde,Comoros,-1.0,1
Cape Verde,Congo,1.0,1
Cape Verde,DR Congo,-0.3333333333333333,3
Cape Verde,Ecuador,-1.0,1
Cape Verde,Egypt,-0.75,4
Cape Verde,Equatorial Guinea,3.0,4
Cape Verde,Eswatini,1.5,6
Cape Verde,Ethiopia,1.0,1
Cape Verde,Finland,0.0,1
Cape Verde,Gabon,0.0,1
Cape Verde,Gambia,-0.4,10
Cape Verde,Georgia,0.0,1
Cape Verde,Ghana,-1.6,5
Cape Verde,Guadeloupe,2.0,1
Cape Verde,Guinea,-0.5,8
Cape Verde,Guinea-Bissau,0.18181818181818182,11
Cape Verde,Guyana,1.0,1
Cape Verde,Iran,0.0,1
Cape Verde,Kenya,-0.25,4
Cape Verde,Lesotho,0.0,2
Cape Verde,Liberia,0.75,4
Cape Verde,Libya,0.25,4
Cape Verde,Liechtenstein,6.0,1
Cape Verde,Luxembourg,0.5,4
Cape Verde,Madagascar,3.0,2
Cape Verde,Malaysia,1.5,2
Cape Verde,Mali,-0.6666666666666666,12
Cape Verde,Malta,2.0,1
Cape Verde,Mauritania,0.5454545454545454,11
Cape Verde,Mauritius,1.5,4
Cape Verde,Morocco,-0.75,4
Cape Verde,Mozambique,0.6,5
Cape Verde,Niger,2.0,2
Cape Verde,Nigeria,-0.3333333333333333,3
Cape Verde,Portugal,-0.3333333333333333,3
Cape Verde,Rwanda,0.0,2
Cape Verde,San Marino,2.0,1
Cape Verde,Saudi Arabia,0.0,1
Cape Verde,Senegal,-1.2,20
Cape Verde,Serbia,3.0,1
Cape Verde,Sierra Leone,-0.4444444444444444,9
Cape Verde,South Africa,0.0,6
Cape Verde,Spain,0.0,1
Cape Verde,São Tomé and Príncipe,3.5,2
Cape Verde,Tanzania,0.0,4
Cape Verde,Togo,0.0,5
Cape Verde,Tunisia,-1.5,4
Cape Verde,Uganda,-0.5,4
Cape Verde,Uruguay,0.0,1
Cape Verde,Zambia,0.0,3
Cape Verde,Zimbabwe,0.5,2
Cascadia,Chagos Islands,3.0,1
Cascadia,Ellan Vannin,-3.0,1
Cascadia,Kárpátalja,-2.0,1
Cascadia,Panjab,0.0,1
Cascadia,Tamil Eelam,6.0,1
Cascadia,Western Armenia,4.0,1
Catalonia,Chile,1.0,1
Catalonia,China,2.0,1
Catalonia,Colombia,1.0,1
Catalonia,Costa Rica,2.0,1
Catalonia,Czechoslovakia,0.0,2
Catalonia,Ecuador,2.0,1
Catalonia,France,-3.0,2
Catalonia,Honduras,4.0,1
Catalonia,Lithuania,5.0,1
Catalonia,Nigeria,2.5,2
Catalonia,Paraguay,0.0,1
Catalonia,Provence,2.5,2
Catalonia,Russia,0.0,1
Catalonia,Serbia,1.0,1
Catalonia,Spain,-3.25,4
Catalonia,Tunisia,0.0,2
Catalonia,Venezuela,1.0,1
Cayman Islands,Cuba,-3.0,13
Cayman Islands,Curaçao,2.0,1
Cayman Islands,Dominica,-1.0,1
Cayman Islands,Dominican Republic,-2.4,5
Cayman Islands,El Salvador,-3.5,2
Cayman Islands,French Guiana,1.0,1
Cayman Islands,Gibraltar,-3.0,2
Cayman Islands,Grenada,-2.0,1
Cayman Islands,Guadeloupe,-4.333333333333333,3
Cayman Islands,Guyana,-1.0,2
Cayman Islands,Haiti,-1.0,2
Cayman Islands,Honduras,-1.0,1
Cayman Islands,Jamaica,-2.3076923076923075,13
Cayman Islands,Martinique,-2.2,5
Cayman Islands,Montserrat,-1.0,1
Cayman Islands,Nicaragua,-1.0,1
Cayman Islands,Puerto Rico,-3.25,4
Cayman Islands,Saint Kitts and Nevis,-1.0,3
Cayman Islands,Saint Lucia,0.0,1
Cayman Islands,Saint Martin,0.25,4
Cayman Islands,Sint Maarten,1.0,3
Cayman Islands,Suriname,-1.75,4
Cayman Islands,Trinidad and Tobago,-5.666666666666667,3
Cayman Islands,Turks and Caicos Islands,0.5,2
Cayman Islands,United States,-7.0,1
Cayman Islands,United States Virgin Islands,1.0,4
Central African Republic,Chad,0.8333333333333334,6
Central African Republic,Comoros,-2.0,2
Central African Republic,Congo,-1.4,10
Central African Republic,DR Congo,-1.8333333333333333,6
Central African Republic,Egypt,0.5,2
Central African Republic,Equatorial Guinea,-1.25,4
Central African Republic,Ethiopia,-1.5,2
Central African Republic,Gabon,-0.8,10
Central African Republic,Gambia,-0.5,2
Central African Republic,Ghana,-1.75,4
Central African Republic,Guinea,-0.5,2
Central African Republic,Guinea-Bissau,-1.0,2
Central African Republic,Ivory Coast,-1.4,5
Central African Republic,Kenya,1.0,1
Central African Republic,Lesotho,0.5,2
Central African Republic,Liberia,-1.0,3
Central African Republic,Libya,0.0,1
Central African Republic,Madagascar,0.1111111111111111,9
Central African Republic,Mali,-0.75,4
Central African Republic,Malta,-1.0,1
Central African Republic,Mauritania,-0.6666666666666666,3
Central African Republic,Morocco,-2.5714285714285716,7
Central African Republic,Mozambique,-0.5,2
Central African Republic,Niger,1.0,2
Central African Republic,Nigeria,-0.5,2
Central African Republic,Papua New Guinea,4.0,1
Central African Republic,Rwanda,-1.5,4
Central African Republic,Senegal,-3.0,1
Central African Republic,South Africa,-2.5,2
Central African Republic,Sudan,0.0,1
Central African Republic,São Tomé and Príncipe,3.0,1
Central African Republic,Tanzania,-0.6666666666666666,3
Central African Republic,Togo,-0.5,2
Central African Republic,Tunisia,-3.0,1
Central African Republic,Uganda,1.0,1
Central African Republic,Zimbabwe,-1.5,2
Central Spain,Galicia,-1.0,2
Chad,Comoros,-1.5,2
Chad,Congo,-1.3636363636363635,11
Chad,Egypt,-2.2,5
Chad,Equatorial Guinea,1.1666666666666667,6
Chad,Eritrea,-1.0,1
Chad,Ethiopia,0.0,2
Chad,Gabon,-0.2,10
Chad,Gambia,-0.5,2
Chad,Ghana,-2.5,2
Chad,Guinea,-0.6666666666666666,3
Chad,Ivory Coast,-3.0,2
Chad,Kenya,-0.5,2
Chad,Liberia,-0.4,5
Chad,Libya,-1.0,4
Chad,Madagascar,-2.0,3
Chad,Malawi,-0.8333333333333334,6
Chad,Mali,-1.8333333333333333,6
Chad,Mauritius,1.0,2
Chad,Mozambique,0.0,1
Chad,Namibia,-0.75,4
Chad,Niger,-0.6666666666666666,3
Chad,Rwanda,0.0,1
Chad,Sierra Leone,0.0,4
Chad,South Africa,-3.5,2
Chad,Sudan,-1.1111111111111112,9
Chad,São Tomé and Príncipe,5.0,1
Chad,Tanzania,0.0,2
Chad,Togo,0.0,2
Chad,Tunisia,-2.0,4
Chad,Uganda,-1.5,2
Chad,Yemen,0.0,1
Chad,Zambia,-0.75,4
Chagos Islands,Panjab,-4.5,2
Chagos Islands,Parishes of Jersey,-7.0,1
Chagos Islands,Raetia,2.5,2
Chagos Islands,Sealand,0.0,3
Chagos Islands,Somaliland,-1.0,1
Chagos Islands,Tamil Eelam,-4.0,1
Chagos Islands,Western Armenia,-12.0,1
Chagos Islands,Yorkshire,-6.0,1
Chameria,South Ossetia,0.0,1
Chameria,Székely Land,-1.0,1
Chameria,Sápmi,4.0,1
Chameria,Two Sicilies,2.0,1
Chechnya,Monaco,-12.0,1
Chechnya,Occitania,-14.0,1
Chile,China,0.0,1
Chile,Colombia,0.25,44
Chile,Costa Rica,0.1,10
Chile,Croatia,0.0,1
Chile,Cuba,2.6666666666666665,3
Chile,Czechoslovakia,3.0,1
Chile,DR Congo,1.0,1
Chile,Denmark,0.5,2
Chile,Dominican Republic,5.0,1
Chile,Ecuador,0.8333333333333334,54
Chile,Egypt,-0.5,2
Chile,El Salvador,1.0,2
Chile,England,0.16666666666666666,6
Chile,Estonia,4.0,1
Chile,Finland,2.0,1
Chile,France,-1.1666666666666667,6
Chile,German DR,-0.8,5
Chile,Germany,-0.6666666666666666,9
Chile,Ghana,0.0,2
Chile,Greece,-1.0,1
Chile,Guatemala,1.0,5
Chile,Guinea,1.0,1
Chile,Haiti,0.625,8
Chile,Honduras,0.5,8
Chile,Hungary,1.0,3
Chile,Iceland,1.0,3
Chile,Iran,-0.3333333333333333,3
Chile,Iraq,6.0,1
Chile,Israel,1.0,2
Chile,Italy,0.0,3
Chile,Ivory Coast,0.0,1
Chile,Jamaica,1.0,1
Chile,Japan,0.0,3
Chile,Lithuania,1.0,1
Chile,Mexico,0.3103448275862069,29
Chile,Morocco,-1.0,2
Chile,Netherlands,-1.0,2
Chile,New Zealand,0.25,4
Chile,North Korea,0.0,1
Chile,Northern Ireland,1.0,3
Chile,Oman,1.0,1
Chile,Palestine,2.0,1
Chile,Panama,2.6,5
Chile,Paraguay,0.029411764705882353,68
Chile,Peru,0.3068181818181818,88
Chile,Poland,-0.5,2
Chile,Portugal,-1.2,5
Chile,Qatar,0.0,1
Chile,Republic of Ireland,0.0,6
Chile,Romania,-1.0,2
Chile,Russia,-0.2222222222222222,9
Chile,Saudi Arabia,2.0,1
Chile,Scotland,-2.0,2
Chile,Serbia,-0.5,2
Chile,Slovakia,-0.3333333333333333,3
Chile,South Africa,2.0,1
Chile,South Korea,-0.3333333333333333,3
Chile,Spain,-1.3636363636363635,11
Chile,Sweden,0.5,2
Chile,Switzerland,0.0,4
Chile,Tahiti,9.0,1
Chile,Trinidad and Tobago,2.0,1
Chile,Tunisia,-0.5,2
Chile,Turkey,-1.0,3
Chile,Ukraine,-1.0,1
Chile,United Arab Emirates,2.0,1
Chile,United States,0.7272727272727273,11
Chile,Uruguay,-0.7619047619047619,84
Chile,Uzbekistan,2.0,1
Chile,Venezuela,1.6333333333333333,30
Chile,Wales,2.0,1
Chile,Yugoslavia,1.0,1
Chile,Zambia,3.0,1
China,Colombia,-1.5,2
China,Congo,0.5,2
China,Costa Rica,-0.4,5
China,Croatia,0.0,1
China,Cuba,1.0,1
China,Curaçao,2.0,1
China,Czech Republic,-3.0,1
China,DR Congo,1.0,1
China,Egypt,-1.0,2
China,El Salvador,0.0,1
China,England,-3.0,1
China,Equatorial Guinea,4.0,1
China,Estonia,2.0,2
China,Fiji,3.0,1
China,Finland,-0.25,4
China,France,-0.5,2
China,Germany,-0.5,2
China,Ghana,0.0,2
China,Guam,10.0,4
China,Guinea,1.6666666666666667,3
China,Haiti,-0.5,2
China,Honduras,0.6666666666666666,3
China,Hong Kong,1.2,25
China,Hungary,1.0,1
China,Iceland,-2.0,1
China,India,1.2142857142857142,14
China,Indonesia,1.4375,16
China,Iran,-0.9130434782608695,23
China,Iraq,-0.10526315789473684,19
China,Italy,-2.0,1
China,Jamaica,1.6666666666666667,3
China,Japan,-0.13636363636363635,44
China,Jordan,1.3333333333333333,12
China,Kazakhstan,0.75,4
China,Kenya,-1.0,1
China,Kuwait,0.47368421052631576,19
China,Kyrgyzstan,2.0,2
China,Laos,5.0,2
China,Latvia,1.0,1
China,Lebanon,2.0,6
China,Liechtenstein,-2.0,1
China,Macau,5.166666666666667,6
China,Malaysia,1.8461538461538463,13
China,Maldives,4.5,6
China,Mali,1.3333333333333333,3
China,Mexico,-1.6666666666666667,3
China,Mongolia,5.333333333333333,3
China,Morocco,0.5,2
China,Myanmar,2.6666666666666665,12
China,Nepal,4.5,2
China,Netherlands,-2.0,2
China,New Zealand,-0.25,16
China,North Korea,0.25925925925925924,27
China,North Macedonia,0.8,5
China,North Vietnam,1.3333333333333333,6
China,Norway,1.0,1
China,Oman,0.75,8
China,Pakistan,2.0,9
China,Palestine,2.142857142857143,7
China,Papua New Guinea,1.5,2
China,Paraguay,-0.3333333333333333,3
China,Peru,0.5,2
China,Philippines,2.5714285714285716,21
China,Poland,-1.0,2
China,Portugal,-2.0,2
China,Qatar,0.2857142857142857,21
China,Republic of Ireland,-1.0,2
China,Romania,-1.5,2
China,Russia,-1.0,2
China,Saudi Arabia,-0.18181818181818182,22
China,Senegal,1.5,2
China,Serbia,-1.75,4
China,Sierra Leone,3.0,1
China,Silesia,-4.0,1
China,Singapore,1.588235294117647,17
China,Slovakia,-1.0,1
China,Slovenia,0.0,1
China,Somalia,2.5,2
China,South Korea,-0.7631578947368421,38
China,Spain,-2.0,2
China,Sri Lanka,1.6666666666666667,3
China,Sudan,3.0,1
China,Sweden,-1.3333333333333333,3
China,Switzerland,-3.0,1
China,Syria,1.0,15
China,Tajikistan,1.3333333333333333,6
China,Tanzania,2.3333333333333335,3
China,Thailand,1.24,25
China,Togo,2.0,1
China,Trinidad and Tobago,2.5,2
China,Tunisia,0.0,3
China,Turkey,-3.0,1
China,Turkmenistan,1.75,4
China,United Arab Emirates,1.0,9
China,United States,-1.25,8
China,Uruguay,-1.6,5
China,Uzbekistan,-0.35714285714285715,14
China,Venezuela,1.0,1
China,Vietnam,2.0,9
China,Wales,-6.0,1
China,Yemen,2.0,5
China,Yemen DPR,1.0,1
China,Yugoslavia,-2.0,2
China,Zambia,0.0,1
China,Zimbabwe,2.0,1
Cilento,Occitania,-2.0,1
Colombia,Costa Rica,1.3333333333333333,15
Colombia,Croatia,-1.0,1
Colombia,Curaçao,2.0,1
Colombia,DR Congo,1.0,1
Colombia,Ecuador,0.18,50
Colombia,Egypt,0.0,2
Colombia,El Salvador,1.0,6
Colombia,England,-1.1666666666666667,6
Colombia,Finland,2.0,1
Colombia,France,-0.8,5
Colombia,German DR,-2.0,1
Colombia,Germany,-0.6,5
Colombia,Ghana,1.0,1
Colombia,Greece,2.5,2
Colombia,Guatemala,1.25,4
Colombia,Haiti,1.5,4
Colombia,Honduras,0.18181818181818182,11
Colombia,Hungary,-2.0,1
Colombia,Iraq,1.0,1
Colombia,Israel,0.5,2
Colombia,Ivory Coast,1.0,1
Colombia,Jamaica,1.2,5
Colombia,Japan,0.8333333333333334,6
Colombia,Jordan,2.5,2
Colombia,Kuwait,2.0,1
Colombia,Liberia,1.0,1
Colombia,Mexico,0.06896551724137931,29
Colombia,Montenegro,1.0,1
Colombia,Morocco,2.0,1
Colombia,Netherlands,0.0,1
Colombia,New Zealand,1.5,2
Colombia,Nigeria,0.75,4
Colombia,Northern Ireland,2.0,1
Colombia,Norway,0.0,1
Colombia,Panama,1.8571428571428572,7
Colombia,Paraguay,0.13725490196078433,51
Colombia,Peru,0.0967741935483871,62
Colombia,Poland,0.3333333333333333,6
Colombia,Portugal,0.0,1
Colombia,Puerto Rico,3.0,1
Colombia,Qatar,1.0,1
Colombia,Republic of Ireland,-1.0,1
Colombia,Romania,-0.5,4
Colombia,Russia,-0.6666666666666666,3
Colombia,Saudi Arabia,0.5,2
Colombia,Scotland,0.5,2
Colombia,Senegal,1.0,3
Colombia,Serbia,0.5,2
Colombia,Slovakia,0.5,2
Colombia,Slovenia,1.0,1
Colombia,South Africa,-1.0,1
Colombia,South Korea,-0.625,8
Colombia,Spain,0.0,4
Colombia,Sweden,0.0,2
Colombia,Switzerland,0.75,4
Colombia,Trinidad and Tobago,1.3333333333333333,3
Colombia,Tunisia,0.5,2
Colombia,Turkey,-1.0,1
Colombia,United Arab Emirates,2.0,1
Colombia,United States,0.7619047619047619,21
Colombia,Uruguay,-0.3191489361702128,47
Colombia,Uzbekistan,2.0,1
Colombia,Venezuela,0.8333333333333334,42
Colombia,Yugoslavia,-2.3333333333333335,3
Comoros,Djibouti,2.0,1
Comoros,Egypt,-2.0,2
Comoros,Equatorial Guinea,1.0,1
Comoros,Eswatini,-1.5,2
Comoros,Ethiopia,1.0,1
Comoros,Gabon,-0.5,2
Comoros,Gambia,0.5,2
Comoros,Ghana,-0.2,5
Comoros,Guinea,1.0,1
Comoros,Ivory Coast,-2.0,3
Comoros,Kazakhstan,-1.0,1
Comoros,Kenya,0.0,5
Comoros,Kosovo,-2.0,1
Comoros,Lesotho,0.4,5
Comoros,Libya,-1.5,2
Comoros,Madagascar,-1.7857142857142858,14
Comoros,Malawi,-0.8333333333333334,6
Comoros,Maldives,1.0,4
Comoros,Mali,-2.0,3
Comoros,Mauritania,1.0,1
Comoros,Mauritius,-1.9090909090909092,11
Comoros,Mayotte,-1.0,2
Comoros,Morocco,-1.4,5
Comoros,Mozambique,-2.2,5
Comoros,Namibia,0.5,4
Comoros,Oman,-1.0,1
Comoros,Palestine,-4.0,1
Comoros,Réunion,-1.3333333333333333,9
Comoros,Saudi Arabia,-2.0,1
Comoros,Seychelles,0.4444444444444444,9
Comoros,Sierra Leone,2.0,1
Comoros,Togo,-0.5,6
Comoros,Tunisia,0.0,3
Comoros,Uganda,0.6666666666666666,3
Comoros,Yemen,-1.0,2
Comoros,Zambia,-1.1666666666666667,6
Comoros,Zimbabwe,-2.0,1
Congo,Corsica,0.0,1
Congo,Cuba,2.0,1
Congo,DR Congo,-0.6,35
Congo,Egypt,-1.5714285714285714,7
Congo,Equatorial Guinea,2.5,6
Congo,Eswatini,1.25,4
Congo,Ethiopia,1.6666666666666667,3
Congo,Gabon,0.34782608695652173,23
Congo,Gambia,0.0,3
Congo,Ghana,-1.4,15
Congo,Guadeloupe,0.0,1
Congo,Guinea,-0.5555555555555556,9
Congo,Guinea-Bissau,0.75,4
Congo,Haiti,3.0,1
Congo,Iraq,-3.0,1
Congo,Ivory Coast,-0.23076923076923078,26
Congo,Jordan,-0.5,2
Congo,Kenya,-0.6666666666666666,3
Congo,Liberia,0.16666666666666666,6
Congo,Madagascar,-0.3333333333333333,6
Congo,Malawi,1.0,2
Congo,Mali,-0.6111111111111112,18
Congo,Mauritania,1.3333333333333333,3
Congo,Mauritius,1.0,3
Congo,Moldova,-2.0,1
Congo,Morocco,-1.5714285714285714,7
Congo,Mozambique,1.3333333333333333,3
Congo,Namibia,1.0,6
Congo,Niger,0.4,5
Congo,Nigeria,-0.5454545454545454,11
Congo,North Korea,0.0,1
Congo,Rwanda,0.75,4
Congo,Réunion,1.0,2
Congo,Saudi Arabia,-1.0,1
Congo,Senegal,-0.8,10
Congo,Seychelles,0.0,1
Congo,Sierra Leone,-0.6,5
Congo,South Africa,-0.75,12
Congo,South Sudan,0.0,4
Congo,Sudan,0.0,8
Congo,São Tomé and Príncipe,1.75,4
Congo,Tanzania,1.3333333333333333,3
Congo,Thailand,0.0,1
Congo,Togo,0.2,10
Congo,Tunisia,-1.2222222222222223,9
Congo,Uganda,-0.4166666666666667,12
Congo,Zambia,-1.1538461538461537,13
Congo,Zimbabwe,0.0,4
Cook Islands,Fiji,-6.0,4
Cook Islands,Kiribati,3.0,1
Cook Islands,New Caledonia,-7.0,4
Cook Islands,New Zealand,-2.0,1
Cook Islands,Papua New Guinea,-7.333333333333333,3
Cook Islands,Samoa,-0.5714285714285714,7
Cook Islands,Solomon Islands,-7.0,5
Cook Islands,Tahiti,-8.11111111111111,9
Cook Islands,Tonga,0.09090909090909091,11
Cook Islands,Tuvalu,3.0,1
Cook Islands,Vanuatu,-7.0,1
Cook Islands,Wallis Islands and Futuna,1.0,1
Corsica,France,2.0,1
Corsica,Gabon,0.0,1
Corsica,Nigeria,0.0,1
Costa Rica,Cuba,2.375,16
Costa Rica,Curaçao,1.0869565217391304,23
Costa Rica,Czech Republic,-1.0,1
Costa Rica,Czechoslovakia,-3.0,1
Costa Rica,Dominican Republic,2.5,2
Costa Rica,Ecuador,-1.0,12
Costa Rica,El Salvador,1.4761904761904763,63
Costa Rica,England,-1.6666666666666667,3
Costa Rica,Finland,1.0,1
Costa Rica,France,-1.0,2
Costa Rica,French Guiana,3.0,1
Costa Rica,Germany,-2.0,2
Costa Rica,Greece,0.0,1
Costa Rica,Grenada,2.0,3
Costa Rica,Guadeloupe,2.5,4
Costa Rica,Guatemala,0.7903225806451613,62
Costa Rica,Guyana,5.5,2
Costa Rica,Haiti,0.4666666666666667,15
Costa Rica,Honduras,0.40625,64
Costa Rica,Hungary,-1.0,1
Costa Rica,Iran,-2.0,3
Costa Rica,Italy,0.0,2
Costa Rica,Jamaica,1.1935483870967742,31
Costa Rica,Japan,-1.4,5
Costa Rica,Jordan,0.0,1
Costa Rica,Martinique,1.8,5
Costa Rica,Mexico,-0.8947368421052632,57
Costa Rica,Netherlands,0.0,1
Costa Rica,New Zealand,2.5,2
Costa Rica,Nicaragua,3.5,18
Costa Rica,Nigeria,2.0,1
Costa Rica,Northern Ireland,3.0,1
Costa Rica,Norway,-0.5,2
Costa Rica,Oman,1.0,1
Costa Rica,Panama,0.7678571428571429,56
Costa Rica,Paraguay,-0.125,8
Costa Rica,Peru,-0.75,8
Costa Rica,Poland,-1.6666666666666667,3
Costa Rica,Puerto Rico,12.0,1
